DN	Draw Date	L1	L2	L3	L4	L5	L6
4333	7-Mar-18	21	32	19	13	42	41
4334	7-May-18	04	15	34	27	29	30
4335	7-Jul-18	36	02	11	07	39	33
4336	7-Oct-18	16	32	27	40	31	24
4337	7-Dec-18	39	22	13	30	12	35
4338	7/14/2018	08	33	35	26	12	31
4339	7/17/2018	31	30	12	37	34	28
4340	7/19/2018	41	09	13	36	39	30
4341	7/21/2018	31	33	29	17	06	39
4342	7/24/2018	34	07	01	04	32	14
4343	7/26/2018	08	22	02	35	33	12
4344	7/28/2018	28	13	09	33	37	42
4345	7/31/2018	38	40	05	23	32	02
4346	8-Feb-18	14	39	08	36	26	16
4347	8-Apr-18	40	01	11	28	05	22
4348	8-Jul-18	19	22	01	32	13	24
4349	8-Sep-18	02	16	18	41	29	35
4350	8-Nov-18	27	29	39	37	07	20
4351	8/14/2018	36	08	39	26	30	32
4352	8/16/2018	23	30	10	36	18	15
4353	8/18/2018	34	06	25	38	14	01
4354	8/21/2018	16	08	09	20	38	28
4355	8/23/2018	15	13	16	01	36	22
4356	8/25/2018	26	35	28	22	23	30
4357	8/28/2018	22	04	07	13	24	18
4358	8/30/2018	09	14	29	38	16	34
4359	9-Jan-18	36	13	10	06	03	14
4360	9-Apr-18	15	36	02	30	24	42
4361	9-Jun-18	37	15	13	01	06	04
4362	9-Aug-18	13	21	23	26	10	35
4363	9-Nov-18	17	31	14	02	38	21
4364	9/13/2018	30	14	05	35	03	09
4365	9/15/2018	17	38	39	37	42	24
4366	9/18/2018	05	41	16	07	35	11
4367	9/20/2018	15	32	16	07	09	24
4368	9/22/2018	11	01	28	34	33	22
4369	9/25/2018	19	42	14	08	22	09
4370	9/27/2018	20	25	10	17	42	18
4371	9/29/2018	37	03	24	09	02	12
4372	10-Feb-18	21	34	19	22	04	32
4373	10-Apr-18	26	28	02	29	35	27
4374	10-Jun-18	31	17	21	11	29	01
4375	10-Sep-18	33	11	32	29	12	18
4376	10-Nov-18	20	33	22	07	14	11
4377	10/13/2018	06	34	40	10	32	02
4378	10/16/2018	14	04	25	10	29	32
4379	10/18/2018	39	18	08	16	17	01
4380	10/20/2018	39	14	37	02	32	04
4381	10/23/2018	20	29	27	31	03	19
4382	10/25/2018	35	31	03	41	30	05
4383	10/27/2018	03	21	41	05	15	01
4384	10/30/2018	31	14	06	08	01	19
4385	11-Jan-18	39	12	26	30	16	10
4386	11-Mar-18	19	41	08	07	29	25
4387	11-Jun-18	19	02	31	10	08	22
4388	11-Aug-18	10	18	27	37	26	14
4389	11-Oct-18	12	02	32	28	22	42
4390	11/13/2018	38	09	18	25	03	39
4391	11/15/2018	18	33	10	38	32	25
4392	11/17/2018	41	05	32	29	24	27
4393	11/20/2018	20	28	30	23	16	29
4394	11/22/2018	16	20	34	01	40	41
4395	11/24/2018	25	32	19	29	17	28
4396	11/27/2018	06	39	20	10	01	26
4397	11/29/2018	19	41	04	13	05	38
4398	12-Jan-18	15	26	11	23	24	01
4399	12-Apr-18	23	15	26	32	08	17
4400	12-Jun-18	24	20	05	41	16	34
4401	12-Aug-18	08	15	13	29	07	40
4402	12-Nov-18	27	02	22	13	03	09
4403	12/13/2018	38	11	36	08	14	19
4404	12/15/2018	41	15	10	18	23	11
4405	12/18/2018	40	41	32	29	04	33
4406	12/20/2018	31	34	26	27	41	32
4407	12/22/2018	22	09	07	08	35	26
4408	12/27/2018	09	13	36	02	20	27
4409	12/29/2018	36	04	19	12	15	21
4410	1-Mar-19	39	22	04	16	35	05
4411	1-May-19	12	42	08	23	01	19
4412	1-Aug-19	17	32	16	27	12	22
4413	1-Oct-19	30	28	12	41	14	04
4414	1-Dec-19	23	29	31	32	42	25
4415	1/15/2019	04	31	19	20	24	08
4416	1/17/2019	19	29	42	40	23	04
4417	1/19/2019	42	13	04	07	19	22
4418	1/22/2019	26	15	03	13	36	10
4419	1/24/2019	19	29	11	01	04	12
4420	1/26/2019	42	36	12	01	41	35
4421	1/29/2019	27	37	08	20	14	06
4422	1/31/2019	06	36	28	09	03	13
4423	2-Feb-19	19	36	04	31	30	05
4424	2-May-19	28	31	15	24	11	36
4425	2-Jul-19	14	23	18	27	07	40
4426	2-Sep-19	12	21	03	05	15	20
4427	2-Dec-19	37	05	36	04	06	40
4428	2/14/2019	41	15	01	38	39	14
4429	2/16/2019	39	16	42	33	03	23
4430	2/19/2019	01	15	24	08	06	03
4431	2/21/2019	41	24	33	13	11	14
4432	2/23/2019	22	21	33	31	23	40
4433	2/26/2019	33	22	16	17	10	26
4434	2/28/2019	21	31	11	19	01	13
4435	3-Feb-19	14	32	37	22	20	27
4436	3-May-19	01	42	11	25	26	35
4437	3-Jul-19	14	24	29	33	34	35
4438	3-Sep-19	23	36	07	10	41	15
4439	3-Dec-19	20	29	19	31	40	39
4440	3/14/2019	14	27	05	42	26	25
4441	3/16/2019	41	32	07	27	22	06
4442	3/19/2019	19	33	29	36	13	37
4443	3/21/2019	27	39	23	18	40	25
4444	3/23/2019	10	01	09	35	16	19
4445	3/26/2019	26	38	42	41	31	40
4446	3/28/2019	15	20	35	36	13	38
4447	3/30/2019	02	06	35	13	15	21
4448	4-Feb-19	36	08	34	20	37	05
4449	4-Apr-19	32	25	19	37	03	16
4450	4-Jun-19	03	09	15	12	18	42
4451	4-Sep-19	38	35	16	04	03	31
4452	4-Nov-19	09	20	17	27	18	39
4453	4/13/2019	16	35	07	41	12	26
4454	4/16/2019	23	27	09	34	02	41
4455	4/23/2019	31	18	37	20	22	16
4456	4/25/2019	24	38	36	27	09	05
4457	4/27/2019	08	21	20	31	12	38
4458	4/30/2019	18	33	19	17	26	25
4459	5-Feb-19	34	13	28	20	18	23
4460	5-Apr-19	16	14	40	05	09	22
4461	5-Jul-19	27	41	02	30	06	17
4462	5-Sep-19	42	08	07	35	17	28
4463	5-Nov-19	37	38	07	18	21	23
4464	5/14/2019	05	22	32	08	06	09
4465	5/16/2019	08	09	30	18	22	38
4466	5/18/2019	24	23	34	35	06	37
4467	5/21/2019	19	34	25	01	04	13
4468	5/23/2019	37	28	09	21	33	13
4469	5/25/2019	04	02	09	19	34	07
4470	5/28/2019	15	18	32	30	08	06
4471	5/30/2019	16	04	26	09	30	32
4472	6-Jan-19	19	32	25	06	09	40
4473	6-Apr-19	37	04	09	41	21	14
4474	6-Jun-19	37	20	17	36	34	12
4475	6-Aug-19	08	25	40	05	07	11
4476	6-Nov-19	07	36	35	27	19	08
4477	6/13/2019	17	32	12	02	19	01
4478	6/15/2019	25	40	42	31	37	03
4479	6/18/2019	09	02	42	01	20	04
4480	6/20/2019	08	29	42	06	25	36
4481	6/22/2019	39	27	01	09	21	23
4482	6/25/2019	40	17	20	26	21	28
4483	6/27/2019	19	31	28	20	16	03
4484	6/29/2019	26	28	07	18	13	10
4485	7-Feb-19	18	08	31	16	28	37
4486	7-Apr-19	25	01	05	19	22	38
4487	7-Jun-19	29	12	35	11	10	17
4488	7-Sep-19	04	22	12	38	03	01
4489	7-Nov-19	10	07	05	24	34	25
4490	7/13/2019	34	28	07	02	08	15
4491	7/16/2019	36	25	39	19	18	38
4492	7/18/2019	29	16	14	25	19	38
4493	7/20/2019	23	38	08	01	05	24
4494	7/23/2019	07	22	01	30	04	32
4495	7/25/2019	03	22	27	13	10	32
4496	7/27/2019	31	17	16	05	09	32
4497	7/30/2019	30	09	22	41	35	11
4498	8-Jan-19	01	02	39	14	18	31
4499	8-Mar-19	19	26	14	16	20	24
4500	8-Jun-19	27	23	41	38	03	07
4501	8-Aug-19	13	31	26	37	14	18
4502	8-Oct-19	18	23	29	34	21	39
4503	8/13/2019	13	26	25	03	39	12
4504	8/15/2019	16	06	33	37	27	21
4505	8/17/2019	10	22	38	13	30	40
4506	8/20/2019	19	16	15	07	08	23
4507	8/22/2019	26	35	21	19	29	28
4508	8/24/2019	14	36	17	13	10	02
4509	8/27/2019	06	03	41	24	19	18
4510	8/29/2019	08	07	40	11	05	42
4511	8/31/2019	36	33	21	41	22	35
4512	9-Mar-19	32	06	09	24	18	04
4513	9-May-19	16	15	40	20	39	19
4514	9-Jul-19	40	28	31	17	34	10
4515	9-Oct-19	24	07	09	36	23	06
4516	9-Dec-19	37	03	17	25	30	31
4517	9/14/2019	42	33	26	38	34	03
4518	9/14/2019	42	33	26	38	34	03
4519	9/17/2019	18	42	37	03	05	04
4520	9/19/2019	23	21	07	33	34	39
4521	9/21/2019	26	32	42	31	06	03
4522	9/24/2019	35	34	06	33	16	25
4523	9/26/2019	06	19	21	17	36	04
4524	9/28/2019	26	27	37	07	24	25
4525	10-Jan-19	22	27	11	23	21	36
4526	10-Mar-19	16	35	31	33	06	27
4527	10-May-19	30	17	04	37	26	32
4528	10-Aug-19	20	24	18	30	26	34
4529	10-Oct-19	09	18	13	10	27	42
4530	10-Dec-19	19	14	09	07	15	28
4531	10/15/2019	21	27	39	23	38	10
4532	10/17/2019	26	17	07	13	10	40
4533	10/19/2019	25	42	26	10	03	38
4534	10/22/2019	07	05	23	16	31	41
4535	10/24/2019	38	14	31	15	42	11
4536	10/26/2019	23	39	34	16	18	42
4537	10/29/2019	38	28	42	26	05	25
4538	10/31/2019	39	06	12	05	14	42
4539	11-Feb-19	04	36	38	08	29	34
4540	11-May-19	35	18	28	32	38	23
4541	11-Jul-19	05	13	24	42	33	36
4542	11-Sep-19	27	14	15	26	11	10
4543	11-Dec-19	16	24	07	10	27	17
4544	11/14/2019	14	25	34	30	05	18
4545	11/16/2019	08	20	34	09	26	31
4546	11/19/2019	03	02	40	41	05	09
4547	11/21/2019	07	22	16	19	15	21
4548	11/23/2019	03	22	05	28	23	01
4549	11/26/2019	38	40	06	35	07	15
4550	11/28/2019	10	34	02	04	38	40
4551	11/30/2019	13	40	01	11	14	37
4552	12-Mar-19	26	23	12	01	34	17
4553	12-May-19	30	40	35	02	01	12
4554	12-Jul-19	09	17	20	34	06	31
4555	12-Oct-19	35	10	33	01	30	05
4556	12-Dec-19	10	14	04	03	31	37
4557	12/14/2019	37	10	42	19	01	25
4558	12/17/2019	02	33	30	42	06	20
4559	12/19/2019	11	02	06	26	22	33
4560	12/21/2019	24	32	18	39	12	28
4561	12/24/2019	17	19	38	14	15	31
4562	12/26/2019	05	17	19	04	20	25
4563	12/28/2019	05	37	23	38	04	31
4564	12/31/2019	22	16	38	40	20	25
4565	1-Feb-20	42	31	01	17	16	20
4566	1-Apr-20	39	27	05	14	09	08
4567	1-Jul-20	02	35	12	14	31	27
4568	1-Sep-20	11	40	31	30	28	18
4569	1-Nov-20	16	17	05	30	29	21
4570	1/14/2020	40	39	20	33	13	34
4571	1/16/2020	20	15	14	13	21	11
4572	1/18/2020	12	18	35	10	42	05
4573	1/21/2020	07	09	11	37	19	36
4574	1/23/2020	25	40	09	04	02	22
4575	1/25/2020	20	10	34	38	41	31
4576	1/28/2020	11	14	24	38	20	16
4577	1/30/2020	31	30	16	40	37	38
4578	2-Jan-20	05	17	29	10	09	18
4579	2-Apr-20	20	24	25	31	03	08
4580	2-Jun-20	05	19	09	30	25	35
4581	2-Aug-20	20	37	22	35	14	24
4582	2-Nov-20	23	15	03	11	22	40
4583	2/13/2020	15	27	36	08	41	11
4584	2/15/2020	38	18	28	15	25	27
4585	2/18/2020	32	18	06	14	05	10
4586	2/20/2020	41	37	23	17	05	08
4587	2/22/2020	16	04	38	39	05	37
4588	2/25/2020	22	16	42	03	05	38
4589	2/27/2020	34	32	16	07	29	05
4590	2/29/2020	24	39	23	10	42	08
4591	3-Mar-20	25	39	40	07	05	09
4592	3-May-20	17	24	14	39	15	20
4593	3-May-20	17	24	14	39	15	20
4594	3-Jul-20	14	17	11	05	03	09
4595	3-Oct-20	10	28	32	33	36	21
4596	3-Dec-20	17	30	13	41	27	25
4597	3/14/2020	38	08	32	24	21	27
4598	3/17/2020	38	09	42	30	08	34
4599	3/19/2020	01	14	41	29	07	36
4600	3/21/2020	12	36	38	21	31	23
4601	3/24/2020	33	16	07	05	17	32
4602	3/26/2020	30	26	08	02	33	37
4603	3/28/2020	35	03	07	34	08	22
4604	8-Aug-20	40	32	27	22	06	07
4605	8-Nov-20	10	34	16	12	24	20
4606	8/13/2020	14	38	16	10	31	06
4607	8/15/2020	04	24	38	06	39	18
4608	8/18/2020	04	33	03	11	38	28
4609	8/20/2020	27	10	07	37	14	25
4610	8/22/2020	02	11	21	40	12	15
4611	8/25/2020	25	38	37	39	15	17
4612	8/27/2020	20	23	03	14	19	05
4613	8/29/2020	21	39	12	16	42	31
4614	9-Jan-20	29	24	21	15	36	34
4615	9-Mar-20	03	11	06	19	33	10
4616	9-May-20	32	18	09	25	35	42
4617	9-Aug-20	05	16	39	41	25	11
4618	9-Oct-20	17	02	10	07	18	29
4619	9-Dec-20	32	21	07	39	19	29
4620	9/15/2020	18	25	10	28	22	27
4621	9/17/2020	29	02	05	12	41	14
4622	9/19/2020	24	23	10	07	31	40
4623	9/22/2020	40	16	09	35	05	10
4624	9/24/2020	38	09	07	18	29	12
4625	9/26/2020	06	17	23	22	39	13
4626	9/29/2020	24	31	03	36	02	33
4627	10-Jan-20	22	33	23	05	16	14
4628	10-Mar-20	42	31	39	22	36	19
4629	10-Jun-20	22	41	35	42	34	14
4630	10-Aug-20	37	21	23	36	02	41
4631	10-Oct-20	10	30	33	29	41	16
4632	10/13/2020	31	29	23	10	16	04
4633	10/15/2020	17	37	04	18	35	19
4634	10/17/2020	27	10	14	15	38	19
4635	10/20/2020	31	12	38	03	28	29
4636	10/22/2020	20	02	37	25	18	06
4637	10/24/2020	07	36	11	31	35	14
4638	10/27/2020	07	14	01	23	42	25
4639	10/29/2020	04	40	07	01	12	27
4640	10/31/2020	26	27	40	21	01	41
4641	11-Mar-20	24	02	23	15	31	39
4642	11-May-20	21	20	04	27	32	10
4643	11-Jul-20	04	39	36	20	01	28
4644	11-Oct-20	13	04	33	14	27	01
4645	11-Dec-20	13	10	30	05	07	41
4646	11/14/2020	29	39	41	27	23	09
4647	11/17/2020	18	02	07	05	26	30
4648	11/19/2020	14	34	23	05	15	22
4649	11/21/2020	13	42	03	31	02	22
4650	11/24/2020	24	19	41	09	39	29
4651	11/26/2020	22	27	36	14	21	29
4652	11/28/2020	06	22	28	32	30	12
4653	12-Jan-20	13	28	09	34	25	19
4654	12-Mar-20	25	23	05	20	39	03
4655	12-May-20	39	02	18	13	12	06
4656	12-Aug-20	12	39	16	02	24	36
4657	12-Oct-20	01	21	15	32	24	41
4658	12-Dec-20	22	32	03	37	28	08
4659	12/15/2020	18	36	17	37	35	11
4660	12/17/2020	20	11	05	22	39	25
4661	12/19/2020	11	34	06	42	15	33
4662	12/22/2020	04	01	28	05	27	33
4663	12/24/2020	16	41	09	14	33	28
4664	12/26/2020	37	23	34	24	15	22
4665	12/29/2020	11	25	23	09	31	39
4666	12/31/2020	24	25	13	06	34	42
4667	1-Feb-21	35	23	07	08	09	39
4668	1-May-21	27	36	25	31	34	07
4669	1-Jul-21	16	03	11	26	25	09
4670	1-Sep-21	08	33	09	25	34	17
4671	1-Dec-21	38	33	01	40	27	06
4672	1/14/2021	22	04	30	17	33	01
4673	1/16/2021	28	09	21	40	29	32
4674	1/19/2021	22	13	27	35	16	02
4675	1/21/2021	32	01	10	06	41	35
4676	1/23/2021	05	02	12	26	28	04
4677	1/26/2021	03	09	23	41	19	24
4678	1/28/2021	18	35	30	29	26	19
4679	1/30/2021	22	18	16	20	13	30
4680	2-Feb-21	38	25	37	12	09	18
4681	2-Apr-21	27	13	03	19	37	10
4682	2-Jun-21	20	07	30	18	05	17
4683	2-Sep-21	13	17	20	02	05	26
4684	2-Nov-21	16	30	03	12	21	23
4685	2/13/2021	30	41	04	08	27	33
4686	2/16/2021	37	36	05	10	08	16
4687	2/18/2021	30	01	17	38	42	18
4688	2/20/2021	37	02	31	26	15	38
4689	2/23/2021	01	39	40	37	24	04
4690	2/25/2021	04	24	08	02	12	17
4691	2/27/2021	26	18	35	37	23	29
4692	3-Feb-21	25	02	18	38	12	28
4693	3-Apr-21	19	04	30	25	24	14
4694	3-Jun-21	28	24	25	32	20	29
4695	3-Sep-21	15	28	38	04	36	42
4696	3-Nov-21	38	18	04	39	20	32
4697	3/13/2021	28	25	15	04	38	17
4698	3/16/2021	34	30	19	15	38	24
4699	3/18/2021	20	01	19	23	29	33
4700	3/20/2021	02	32	22	17	37	21
4701	3/23/2021	22	21	25	12	31	15
4702	3/25/2021	27	04	17	31	39	16
4703	3/27/2021	38	25	32	09	10	04
4704	3/30/2021	13	24	39	40	02	09
4705	4-Jun-21	21	33	23	18	03	12
4706	4-Aug-21	11	19	02	26	16	39
4707	4-Oct-21	12	16	06	14	37	36
4708	4/13/2021	14	26	07	18	05	37
4709	4/15/2021	42	10	21	33	22	41
4710	4/17/2021	37	32	02	22	03	20
4711	4/20/2021	35	30	10	09	05	25
4712	4/22/2021	12	24	39	17	21	19
4713	4/24/2021	19	18	35	09	37	01
4714	4/27/2021	15	31	41	02	19	25
4715	4/29/2021	19	32	27	05	13	40
4716	5-Jan-21	41	11	12	35	06	05
4717	5-Apr-21	08	14	29	22	02	06
4718	5-Jun-21	41	14	34	23	19	02
4719	5-Aug-21	15	36	03	24	06	08
4720	5-Nov-21	22	14	26	11	04	41
4721	5/13/2021	32	40	20	12	05	42
4722	5/15/2021	14	29	21	40	13	27
4723	5/18/2021	02	26	20	07	22	32
4724	5/20/2021	09	15	28	36	02	42
4725	5/22/2021	35	36	33	14	04	37
4726	5/25/2021	15	26	01	29	40	36
4727	5/27/2021	05	39	31	11	21	25
4728	5/29/2021	27	41	24	13	26	23
4729	6-Jan-21	20	24	11	37	26	31
4730	6-Mar-21	24	40	01	32	06	14
4731	6-May-21	21	05	09	03	01	12
4732	6-Aug-21	01	07	32	42	22	38
4733	6-Oct-21	35	15	42	27	13	17
4734	6-Dec-21	16	01	35	09	41	06
4735	6/15/2021	38	26	05	21	39	33
4736	6/17/2021	42	41	21	06	09	08
4737	6/19/2021	23	02	31	20	06	28
4738	6/22/2021	13	29	14	35	23	07
4739	6/24/2021	06	04	34	32	01	36
4740	6/26/2021	36	22	08	30	15	14
4741	6/29/2021	07	04	32	24	41	02
4742	7-Jan-21	09	02	20	26	01	32
4743	7-Mar-21	15	03	35	25	39	27
4744	7-Jun-21	32	17	31	12	39	07
4745	7-Aug-21	18	14	32	17	25	34
4746	7-Oct-21	01	04	17	33	03	27
4747	7/13/2021	06	25	36	21	39	28
4748	7/15/2021	34	39	29	20	36	19
4749	7/17/2021	32	27	08	34	09	21
4750	7/20/2021	15	31	24	10	40	17
4751	7/22/2021	04	09	41	33	20	29
4752	7/24/2021	30	12	19	31	34	39
4753	7/27/2021	38	04	08	42	41	18
4754	7/29/2021	07	35	21	33	12	29
4755	7/31/2021	06	11	39	28	07	29
4756	8-Mar-21	14	36	26	25	29	16
4757	8-May-21	11	33	08	29	07	19
4758	8-Jul-21	24	37	15	26	22	31
4759	8-Oct-21	15	10	12	41	02	29
4760	8-Dec-21	20	09	15	13	33	40
4761	8/14/2021	32	14	02	22	17	42
4762	8/17/2021	29	32	03	34	25	19
4763	8/19/2021	20	33	26	15	04	11
4764	8/21/2021	01	05	41	26	03	09
4765	8/24/2021	17	09	34	05	42	08
4766	8/26/2021	41	17	33	34	01	15
4767	8/28/2021	21	25	41	02	17	29
4768	8/31/2021	27	16	03	37	01	31
4769	9-Feb-21	15	07	40	35	23	14
4770	9-Apr-21	30	26	41	16	14	09
4771	9-Jul-21	40	01	07	25	30	02
4772	9-Sep-21	10	40	19	23	17	06
4773	9-Nov-21	15	19	41	34	07	35
4774	9/14/2021	08	06	02	12	35	27
4775	9/16/2021	02	28	33	31	13	12
4776	9/18/2021	18	29	12	02	30	08
4777	9/21/2021	24	42	36	40	34	20
4778	9/23/2021	03	10	33	15	34	27
4779	9/25/2021	35	07	15	17	09	34
4780	9/28/2021	10	06	02	09	18	29
4781	9/30/2021	28	23	40	11	07	08
4782	10-Feb-21	16	12	04	36	22	17
4783	10-May-21	18	10	24	36	15	27
4784	10-Jul-21	17	13	37	38	07	09
4785	10-Sep-21	28	33	19	18	30	12
4786	10-Dec-21	14	04	30	02	33	22
4787	10/14/2021	23	25	15	03	16	32
4788	10/14/2021	23	25	15	03	16	32
4789	10/16/2021	03	15	11	25	22	16
4790	10/19/2021	26	25	28	39	16	32
4791	10/21/2021	15	33	22	38	07	26
4792	10/23/2021	42	03	41	19	01	07
4793	10/26/2021	29	13	04	32	26	25
4794	10/28/2021	37	09	25	14	28	04
4795	10/30/2021	26	05	42	32	15	19
4796	11-Feb-21	30	15	36	20	04	29
4797	11-Apr-21	35	34	14	22	06	33
4798	11-Jun-21	24	27	29	08	22	04
4799	11-Sep-21	01	22	21	26	19	16
4800	11-Nov-21	38	15	35	25	21	16
4801	11/13/2021	09	25	35	21	15	37
4802	11/16/2021	35	27	04	34	31	17
4803	11/18/2021	19	30	23	11	42	36
4804	11/20/2021	15	12	10	38	17	01
4805	11/23/2021	35	19	36	40	04	24
4806	11/25/2021	38	41	21	28	02	13
4807	11/27/2021	07	13	05	30	24	12
4808	11/30/2021	10	14	31	09	01	33
4809	12-Feb-21	30	04	09	21	05	20
4810	12-Apr-21	21	11	19	08	42	04
4811	12-Jul-21	11	15	08	04	01	36
4812	12-Sep-21	18	39	38	11	28	03
4813	12-Nov-21	30	05	25	23	32	41
4814	12/14/2021	06	02	23	28	05	17
4815	12/16/2021	25	13	07	31	22	40
4816	12/18/2021	29	35	08	39	17	10
4817	12/21/2021	05	18	35	07	33	40
4818	12/23/2021	13	03	08	27	15	12
4819	12/28/2021	27	23	38	40	17	24
4820	12/30/2021	14	41	29	13	32	02
4821	1-Jun-22	23	01	09	24	12	07
4822	1-Apr-22	12	16	08	11	01	18
4823	1-Aug-22	32	41	15	25	18	22
4824	1-Nov-22	35	28	25	36	31	03
4825	1/13/2022	18	15	33	27	07	14
4826	1/15/2022	18	28	16	32	29	10
4827	1/18/2022	23	16	30	36	19	38
4828	1/20/2022	15	05	17	07	20	33
4829	1/22/2022	08	09	15	36	35	34
4830	1/25/2022	24	26	06	39	20	35
4831	1/27/2022	03	27	36	28	12	08
4832	1/29/2022	33	27	19	35	42	14
4833	2-Jan-22	20	15	04	34	06	18
4834	2-Mar-22	32	17	18	24	30	33
4835	2-May-22	30	20	15	09	23	22
4836	2-Aug-22	08	28	18	23	19	39
4837	2-Oct-22	38	26	13	37	15	39
4838	2-Dec-22	07	24	25	12	15	32
4839	2/15/2022	23	05	37	04	26	41
4840	2/17/2022	02	01	39	14	38	24
4841	2/19/2022	37	29	31	30	21	17
4842	2/22/2022	13	03	06	30	21	19
4843	2/24/2022	12	29	15	03	06	20
4844	2/26/2022	02	16	28	10	37	15
4845	3-Jan-22	42	18	16	14	24	11
4846	3-Mar-22	10	28	31	30	33	40
4847	3-May-22	18	34	33	39	11	36
4848	3-Aug-22	36	32	42	15	28	12
4849	3-Oct-22	10	18	35	28	22	13
4850	3-Dec-22	25	24	18	03	41	19
4851	3/15/2022	30	18	40	32	06	14
4852	3/17/2022	22	05	20	01	25	07
4853	3/19/2022	17	18	19	20	08	33
4854	3/22/2022	34	36	07	41	40	17
4855	3/24/2022	30	42	23	36	37	07
4856	3/26/2022	25	41	35	39	14	26
4857	3/29/2022	35	37	08	26	04	20
4858	3/31/2022	27	17	19	16	33	36
4859	4-Feb-22	16	38	19	18	25	34
4860	4-May-22	31	22	37	04	34	05
4861	4-Jul-22	42	36	27	25	33	22
4862	4-Sep-22	16	27	09	31	07	14
4863	4-Dec-22	04	26	28	02	05	03
4864	4/19/2022	10	11	08	30	29	26
4865	4/21/2022	29	35	12	36	07	03
4866	4/23/2022	21	37	28	22	39	02
4867	4/26/2022	18	15	17	24	33	10
4868	4/28/2022	39	24	33	06	42	25
4869	4/30/2022	17	25	21	33	39	04
4870	5-Mar-22	07	22	19	20	40	10
4871	5-May-22	19	07	04	41	23	09
4872	5-Jul-22	14	24	08	16	22	37
4873	5-Oct-22	07	13	18	02	28	37
4874	5-Dec-22	15	20	33	37	10	02
4875	5/14/2022	19	25	18	33	10	31
4876	5/17/2022	13	08	15	33	37	22
4877	5/19/2022	24	40	18	03	08	34
4878	5/21/2022	37	34	32	35	08	36
4879	5/24/2022	13	29	26	11	12	34
4880	5/26/2022	34	41	04	29	19	18
4881	5/28/2022	09	17	23	11	13	30
4882	5/31/2022	25	20	29	07	21	02
4883	6-Feb-22	28	36	14	37	13	03
4884	6-Apr-22	24	35	04	07	22	02
4885	6-Jul-22	22	09	38	36	42	13
4886	6-Sep-22	39	33	18	01	24	36
4887	6-Nov-22	02	20	34	40	27	22
4888	6/14/2022	42	38	21	06	01	41
4889	6/16/2022	33	31	13	41	25	18
4890	6/18/2022	08	15	11	23	36	33
4891	6/21/2022	07	18	12	17	06	14
4892	6/23/2022	24	05	13	39	06	40
4893	6/25/2022	27	24	40	14	39	04
4894	6/28/2022	18	31	26	08	23	29
4895	6/30/2022	31	38	13	20	14	18
4896	7-Feb-22	17	10	15	09	35	01
4897	7-May-22	06	18	17	11	31	29
4898	7-Jul-22	09	10	42	08	13	41
4899	7-Sep-22	27	18	26	13	02	03
4900	7-Dec-22	09	33	35	12	31	08
4901	7/14/2022	13	08	42	03	02	15
4902	7/16/2022	41	32	31	04	08	38
4903	7/19/2022	18	09	16	12	36	14
4904	7/21/2022	40	19	16	07	10	21
4905	7/23/2022	17	11	23	21	05	25
4906	7/26/2022	24	30	32	37	02	05
4907	7/28/2022	37	22	25	08	26	15
4908	7/30/2022	14	33	32	11	12	15
4909	8-Feb-22	01	14	26	29	27	18
4910	8-Apr-22	29	32	12	23	01	21
4911	8-Jun-22	04	31	37	20	05	39
4912	8-Sep-22	42	19	15	40	03	33
4913	8-Nov-22	42	18	26	35	02	19
4914	8/13/2022	26	12	20	24	39	41
4915	8/16/2022	13	19	12	05	08	25
4916	8/18/2022	25	33	12	07	05	18
4917	8/20/2022	35	01	34	18	28	31
4918	8/23/2022	36	14	28	12	23	33
4919	8/25/2022	01	42	40	20	25	16
4920	8/27/2022	21	25	33	32	18	23
4921	8/30/2022	27	33	22	11	25	38
4922	9-Jan-22	15	36	07	10	18	06
4923	9-Mar-22	40	42	03	41	19	14
4924	9-Jun-22	04	36	13	42	30	21
4925	9-Aug-22	27	41	31	35	33	36
4926	9-Oct-22	31	11	02	23	19	34
4927	9/13/2022	40	15	35	20	28	23
4928	9/15/2022	32	23	41	04	25	21
4929	9/17/2022	10	09	03	30	38	32
4930	9/17/2022	10	09	03	30	38	32
4931	9/20/2022	31	27	17	21	18	09
4932	9/22/2022	17	23	35	18	24	19
4933	9/24/2022	14	05	27	15	24	13
4934	9/27/2022	32	22	19	20	11	27
4935	9/29/2022	26	40	37	38	34	17
4936	10-Jan-22	37	42	14	09	13	04
4937	10-Apr-22	40	38	35	32	29	06
4938	10-Jun-22	10	09	14	16	28	39
4939	10-Aug-22	39	42	23	33	32	12
4940	10-Nov-22	02	08	23	40	21	06
4941	10/13/2022	20	39	06	19	35	31
4942	10/15/2022	31	20	17	19	09	29
4943	10/18/2022	42	35	04	27	05	37
4944	10/20/2022	33	01	02	22	19	25
4945	10/22/2022	34	20	31	39	22	03
4946	10/25/2022	28	10	30	08	01	16
4947	10/27/2022	01	03	09	24	19	40
4948	10/29/2022	23	13	31	37	02	25
4949	11-Jan-22	07	36	09	37	39	08
4950	11-Mar-22	10	21	28	33	13	05
4951	11-May-22	31	32	08	25	29	14
4952	11-Aug-22	09	06	29	07	05	19
4953	11-Oct-22	32	31	15	41	17	40
4954	11-Dec-22	02	01	25	32	16	30
4955	11/15/2022	04	28	36	16	40	13
4956	11/17/2022	01	33	03	37	02	13
4957	11/19/2022	34	14	29	19	28	36
4958	11/22/2022	05	26	32	08	13	09
